title,description,url,folder,tags,created,cover,highlights
Pic-a-daily: Lab 1—Store and analyze pictures (Native Java),CodeGym,https://codelabs.developers.google.com/codelabs/cloud-picadaily-lab1-java-native#7,Mobile,"Developer, Android",2022-10-18T10:54:45.187Z,,
"Android Central - News, Reviews, Deals & Help on all Android devices",Mobile,https://www.androidcentral.com/,Mobile,"Developer, Android, Mobile",2022-10-18T10:43:13.219Z,,
Mobile App UX Principles: Key Rules and Stages | AltexSoft,UX principles,https://www.altexsoft.com/blog/mobile/mobile-app-ux-design-principles-15-rules-for-creating-apps-that-stick/,Mobile,UX,2022-09-22T12:52:02.361Z,https://content.altexsoft.com/media/2017/10/mobileux-1-1024x454.jpg,
Become an Android Developer from Scratch,Android,https://www.udemy.com/share/101s2e3@-UmubvcyfUZGGpEzUN-wgbWbmXonwjlkp4-TPcqXdT1GJ9iJnZBUWOjE__egBRZt/,Mobile,Mobile,2022-05-26T05:40:51.611Z,https://img-c.udemycdn.com/course/480x270/146156_c2cc_4.jpg,
"OnePlus 10T debuts with Snapdragon 8+ Gen 1, 150W charging - GSMArena.com news",Mobile,https://www.gsmarena.com/oneplus_10t_debuts_with_67inch_display_sd_8_gen_1_150w_fast_charging-news-55282.php,Mobile,"Mobile, One T",2022-08-06T02:43:57.841Z,https://fdn.gsmarena.com/imgroot/news/22/08/oneplus-10t-offic/-952x498w6/gsmarena_000.jpg,
About Us | MUO,Make use of,https://www.makeuseof.com/about/,Mobile,"Android, Mobile",2022-03-09T08:18:23.763Z,,
Android Tech News | the #1 Android Website,Android,https://www.androidheadlines.com/,Mobile,Android,2022-02-27T15:02:09.456Z,https://www.androidheadlines.com/wp-content/themes/wp-prosper204/images/ah-logo-100.png,
Tech Archives - Beebom,Beebom,https://beebom.com/category/tech/page/5/,Mobile,Mobile,2022-02-27T13:12:21.836Z,,
Cross-Platform Mobile App Development: Ionic Framework,"Ionic Framework's app development platform builds amazing cross-platform mobile, web, and desktop apps all with one shared code base and open-web standards.",https://ionicframework.com/,Mobile,"Ionic, cross-platform",2022-01-31T19:13:11.841Z,https://ionicframework.com/img/meta/ionic-framework-og.png,
Xamarin | Open-source mobile app platform for .NET,"Xamarin is a free and open source mobile app platform for building native and high-performance iOS, Android, tvOS, watchOS, macOS, and Windows apps in C# with .NET.",https://dotnet.microsoft.com/en-us/apps/xamarin,Mobile,".Net, Xamarin",2022-01-31T18:58:20.345Z,https://dotnet.microsoft.com/static/images/redesign/social/large.png,
MySQL vs. MongoDB: What’s the Difference? | IBM,MongoDb,"https://www.ibm.com/cloud/blog/mysql-vs-mongodb#:~:text=MongoDB%20is%20a%20document%2Dbased%20non%2Drelational%20database%20management%20system,open%2Dsource%20relational%20database).",Mongo db,"CRUD, mongo DB, No SQL",2022-05-24T06:43:09.716Z,,
MongoDB: The Application Data Platform | MongoDB,MongoDB,https://www.mongodb.com/,Mongo db,mongo DB,2022-04-29T15:54:50.901Z,http://s3.amazonaws.com/info-mongodb-com/_com_assets/cms/kuzt9r42or1fxvlq2-Meta_Generic.png,
MongoDB Exercise: Display the first 5 restaurants of borough Bronx - w3resource,Exercises,https://www.w3resource.com/mongodb-exercises/mongodb-exercise-6.php,Mongo db,mongo DB,2022-04-24T15:41:22.780Z,https://www.w3resource.com/w3r_images/mongodb.gif,
23 Common MongoDB Operators & How To Use Them – BMC Software | Blogs,Mongodb,https://www.bmc.com/blogs/mongodb-operators/,Mongo db,mongo DB,2022-04-24T15:26:13.517Z,https://s7280.pcdn.co/wp-content/uploads/2019/04/mongodb-guide-300x150.jpg.optimal.jpg,
MongoDB CRUD Operations — MongoDB Manual,Mongo DB CRUD,https://docs.mongodb.com/manual/crud/,Mongo db,"CRUD, No SQL",2022-03-05T17:12:31.723Z,https://docs.mongodb.com/assets/meta_generic.png,
A tour of Nix,Nix,https://nixcloud.io/tour/?id=1,Nix,nix,2022-05-29T15:19:53.392Z,,
Minimum Viable Architecture in Practice: Creating a Home Insurance Chatbot,Chatbot,https://www.infoq.com/articles/minimum-viable-architecture-sample/,NLP,NLP,2022-06-21T15:58:18.889Z,https://res.infoq.com/articles/minimum-viable-architecture-sample/en/headerimage/generatedHeaderImage-1655129551476.jpg,
Understanding NoSQL Data Modeling Techniques {15 Techniques},Nosql Modeling,https://phoenixnap.com/kb/nosql-data-modeling,No SQL,NOSQL,2022-07-09T04:29:57.912Z,https://phoenixnap.com/kb/wp-content/uploads/2021/04/understanding-nosql-data-modeling-techniques-01.png,
Relational vs. NoSQL data | Microsoft Docs,NOSQL,https://docs.microsoft.com/en-us/dotnet/architecture/cloud-native/relational-vs-nosql-data#nosql-data-in-azure,No SQL,NOSQL,2022-07-09T04:53:15.631Z,https://docs.microsoft.com/dotnet/media/dotnet-bot_microservices.png,
100+ Data Science And Machine Learning Cheat Sheets (With PDF),"100+ Best Cheat Sheet For Data Science, Machine Learning, Deep Learning, Artificial Intelligence, Python, SQL And Statistics (With PDF).",https://www.theinsaneapp.com/2020/12/machine-learning-and-data-science-cheat-sheets-pdf.html#Data-Science-Cheat-Sheet,No SQL,Big Data,2022-05-24T12:14:14.817Z,https://www.theinsaneapp.com/wp-content/uploads/2020/12/Data-Science-And-Machine-Learning-Cheat-Sheet.png,
Cassandra,Cassandra,http://cassandra.apache.org/,No SQL,"Big Data, Apache",2022-05-03T17:34:20.822Z,,
Graph Data Platform | Graph Database Management System | Neo4j,Neo4j,https://neo4j.com/,No SQL,GraphQL,2022-04-30T06:52:14.502Z,https://dist.neo4j.com/wp-content/uploads/20210423062553/neo4j-social-share-21.png,
MongoDB Documentation,Mongo DB,https://www.mongodb.com/docs/,No SQL,Documentation,2022-04-23T09:33:55.690Z,https://www.mongodb.com/docs/assets/meta_generic.png,
DB-Engines Ranking - popularity ranking of wide column stores,DB Ranking,https://db-engines.com/en/ranking/wide+column+store,No SQL,"GraphQL, mongo DB, columnar db, No SQL",2022-04-23T05:48:22.537Z,https://db-engines.com/pictures/db-engines_128x128.png,
DB-Engines Ranking - popularity ranking of document stores,Db engines,https://db-engines.com/en/ranking/document+store,No SQL,"mongo DB, columnar db, GraphQL, No SQL",2022-04-23T05:30:50.878Z,https://db-engines.com/pictures/db-engines_128x128.png,
"MongoDB Exercises, Practice, Solution - w3resource",Mongo DB,https://www.w3resource.com/mongodb-exercises/,No SQL,"No SQL, mongo DB",2022-04-23T05:01:20.069Z,https://www.w3resource.com/w3r_images/mongodb.gif,
Apache Parquet,Columnar,https://parquet.apache.org/,No SQL,columnar db,2022-03-15T07:44:45.683Z,,
"MongoDB in 10' : Fill with python, Read with pandas",Mongo DB,https://thedatafrog.com/en/articles/mongodb-python-pandas/,No SQL,No SQL,2022-03-15T04:47:21.525Z,https://cynapps-thedatafrog.s3.amazonaws.com/media/images/mongodb.original.png,
"Apollo GraphQL | Apollo Graph Platform— unify APIs, microservices, and databases into a graph that you can query with GraphQL",GraphQL,https://www.apollographql.com/,No SQL,GraphQL,2022-03-14T13:37:20.822Z,https://www.apollographql.com/apollo-home.jpg,
Couchbase: The Modern Database for Enterprise Applications,Cloud DB,https://www.couchbase.com/,No SQL,No SQL,2022-03-03T04:15:27.427Z,https://www.couchbase.com/binaries/content/gallery/website/seo-images/og/og-seo-couchbase-image---630x1200.png,
MongoDB Atlas: Cloud Document Database | MongoDB,Mongo DB,https://www.mongodb.com/cloud/atlas/lp/try2-in?utm_source=google&utm_campaign=gs_apac_india_search_core_brand_atlas_mobile&utm_term=mongo&utm_medium=cpc_paid_search&utm_ad=e&utm_ad_campaign_id=12564980858&adgroup=116332189621&gclid=CjwKCAiAyPyQBhB6EiwAFUuakvpjfEYJI1eWBVRSIs5cHHMAd8RWJUHYbsxqnH8oR4o4PuuilsY5GhoCYtoQAvD_BwE,No SQL,No SQL,2022-03-03T03:56:34.569Z,https://webimages.mongodb.com/_com_assets/cms/kuzt9r42or1fxvlq2-Meta_Generic.png,
Cluster | Node.js v19.7.0 Documentation,Cluster in NodeJS,https://nodejs.org/api/cluster.html,Node js,"Javascript, node js",2023-03-07T15:10:42.032Z,,
Top 10 Node.js Security Best Practices - Risks & Prevention,Security,https://snyk.io/learn/nodejs-security-best-practice/,Node js,Security,2023-01-21T15:36:53.722Z,https://res.cloudinary.com/snyk/image/upload/v1645713086/snyk-marketingwp/snyk-default-blog-hero.jpg,
Koa - next generation web framework for node.js,Nodejs,https://koajs.com/,Node js,"Javascript, node js",2022-12-30T09:00:29.312Z,,
Connect - High quality middleware for node.js,Connect middleware,http://www.senchalabs.org/connect/proto.html,Node js,"Javascript, node js",2022-12-30T09:10:59.324Z,,
Node.js Callback Function,Nodejs,https://www.tutorialkart.com/nodejs/node-js-callback-function/,Node js,node js,2022-11-17T12:12:14.326Z,,
Heroku Dev Center,Heroku server,https://devcenter.heroku.com/,Node js,"NodeJS, Javascript",2022-11-13T07:09:06.504Z,https://www.herokucdn.com/images/og.png,
How to Manage Session using Node.js and Express | CodeForGeek,Nodejs,https://codeforgeek.com/manage-session-using-node-js-express-4/,Node js,NodeJS,2022-11-11T09:18:17.751Z,https://cdn.codeforgeek.com/wp-content/uploads/2014/09/how-to-manage-session-using-Node-and-express.jpg,
Node.js Console/REPL,Nodejs,https://www.tutorialsteacher.com/nodejs/nodejs-console-repl,Node js,node js,2022-11-09T14:23:27.808Z,https://www.tutorialsteacher.com/assets/images/fbshare.jpg,
Node Error Tracking and Performance Monitoring | Sentry,Nodejs performance,https://sentry.io/for/node/?device=m&gclid=Cj0KCQiAmaibBhCAARIsAKUlaKQJfH_8zPDDzQ6BBKEifYiWBOFiTMKRm7KM5fwKMKUHxsN7rFDJuakaAqZBEALw_wcB&gclid=Cj0KCQiAmaibBhCAARIsAKUlaKQJfH_8zPDDzQ6BBKEifYiWBOFiTMKRm7KM5fwKMKUHxsN7rFDJuakaAqZBEALw_wcB&platform=sentry.javascript.node&utm_campaign=9779875598&utm_content=g&utm_medium=cpc&utm_source=google&utm_term=%2Bnode%20%2Bdebugger%20%2Bonline,Node js,"Javascript, node js, NPM, Programming",2022-11-08T15:38:04.656Z,https://www.sentry.dev/_assets2/static/node-90c1e84485971eb42fa5cdd4edb4e545.jpg,
libuv | Cross-platform asynchronous I/O,Asynchronous,https://libuv.org/,Node js,"Javascript, node js, Programming, NPM, REST, libuv",2022-11-07T10:46:10.459Z,,
Introduction to Node.js,Learn,https://nodejs.org/en/,Node js,"Javascript, node js, NPM",2022-05-18T06:35:09.126Z,https://nodejs.org/static/images/logo-hexagon-card.png,
"Node.js Examples - Basic Examples, Module Examples, Advanced Examples",Nodejs,https://www.tutorialkart.com/nodejs/node-js-examples/,Node js,"node js, Javascript",2022-04-28T14:57:42.542Z,,
Create a package.json File | heynode.com,,https://heynode.com/tutorial/create-packagejson-file/,Node js,node js,2022-03-04T19:20:00.920Z,,
Getting Started – Pug,Template engine,https://pugjs.org/api/getting-started.html,Node js,"NPM, Javascript",2022-03-06T14:21:53.883Z,,
Why Use Node.js? A Comprehensive Tutorial with Examples | Toptal,Nodejs,https://www.toptal.com/nodejs/why-the-hell-would-i-use-node-js,Node js,"Programming, Concepts, Javascript",2022-03-05T14:17:30.413Z,https://bs-uploads.toptal.io/blackfish-uploads/components/seo/content/og_image_file/og_image/788463/0717_WhythehellwouldIuseNodeJS_Razvan_Social-a216a55a1f0372fa70f397fd38e9297d-7b731fd7d6230246e4ff0a7a6d56328b.png,
Build a REST API with Node.js: Design & Plan Your API,Node js,https://lo-victoria.com/build-rest-api-with-nodejs-design-and-plan-restful-api,Node js,"API, REST",2022-03-04T05:46:53.572Z,https://hashnode.com/utility/r?url=https%3A%2F%2Fcdn.hashnode.com%2Fres%2Fhashnode%2Fimage%2Fupload%2Fv1594921307677%2FKcruEN6nJ.png%3Fw%3D1200%26h%3D630%26fit%3Dcrop%26crop%3Dentropy%26auto%3Dcompress%2Cformat%26format%3Dwebp%26fm%3Dpng,
Download | Node.js,Node.js® is a JavaScript runtime built on Chrome's V8 JavaScript engine.,https://nodejs.org/en/download/,Node js,"ServerSide, Javascript",2022-02-17T15:23:09.294Z,https://nodejs.org/static/images/logo-hexagon-card.png,
Home | Yarn - Package Manager,Yarn,https://yarnpkg.com/,NPM,Yarn,2022-09-29T10:43:03.285Z,,
NixOS - Nix Pills,Nix,https://nixos.org/guides/nix-pills/,NPM,"node js, NPM",2022-05-29T08:38:51.853Z,https://nixos.org/logo/nixos-lores.png,
dotenv - npm,NPM,https://www.npmjs.com/package/dotenv,NPM,"NPM, API",2022-03-06T16:15:04.361Z,https://static.npmjs.com/338e4905a2684ca96e08c7780fc68412.png,
Getting Started · express-validator,Express.js,https://express-validator.github.io/docs/,NPM,Express.js,2022-03-06T10:42:08.604Z,,
Understanding dependencies inside your Package.json - NodeSource,Node js blog,http://nodesource.com/blog/understanding-dependencies-inside-your-packagejson/,NPM,Blog,2022-03-02T06:42:56.571Z,https://images.ctfassets.net/hspc7zpa5cvq/3BpRtXGl78Rih6tLutLsUY/bdf834e6c4502a424da04cf66e3bd6c8/thumnail-understanding-dependencies-inside-packagejson.jpg,
npm Docs,npm - node package manager,https://docs.npmjs.com/,NPM,"npm, node js",2022-03-02T06:12:35.495Z,https://user-images.githubusercontent.com/29712634/81721690-e2fb5d80-9445-11ea-8602-4b2294c964f3.png,
An introduction to the npm package manager,"A quick guide to npm, the powerful package manager key to the success of Node.js. In January 2017 over 350000 packages were reported being listed in the npm registry, making it the biggest single language code repository on Earth, and you can be sure there is a package for (almost!) everything.",https://nodejs.dev/learn/an-introduction-to-the-npm-package-manager,NPM,"npm, node js",2022-02-21T07:07:04.486Z,https://nodejs.org/static/images/logo-hexagon-card.png,
NumPy documentation — NumPy v1.22 Manual,,https://numpy.org/doc/stable/,Numpy,Python packages,2022-02-24T03:33:07.120Z,,
AlgoDaily - Software interview prep made easy. Coding Interview Questions.,Interviews,https://algodaily.com/dashboard,Online IQ for IT,"Data Structures, Trends, IQ Interview Questions",2022-12-29T07:01:36.950Z,,
Machine Learning Interview Questions (2022) - InterviewBit,Interview Questions,https://www.interviewbit.com/machine-learning-interview-questions/,Online IQ for IT,IQ,2022-08-30T14:54:54.525Z,https://s3.ap-south-1.amazonaws.com/myinterviewtrainer-domestic/public_assets/assets/000/000/089/original/Machine_Learning_Interview_Questions.jpg?1614942855,
Top 50 Blockchain Interview Questions & Answers 2022 - Intellipaat,IQ,https://intellipaat.com/blog/interview-question/blockchain-interview-questions/,Online IQ for IT,"Blockchain, IQ Interview Questions",2022-08-21T07:21:40.862Z,https://intellipaat.com/blog/wp-content/uploads/2018/06/Blockchain-1.png,
Data Science and Machine Learning - InterviewBit,Learn how to design scalable systems by practicing on commonly asked questions in system design interviews.,https://www.interviewbit.com/courses/data-science-and-machine-learning/#_=_,Online IQ for IT,IQ Interview Questions,2022-02-09T11:50:53.590Z,https://assets.interviewbit.com/assets/ib-logo-904db47f8d2208f21a168bfe4851e0fdcc041f2487b6a8ec0b181d3724dbd012.png.gz,
Top 70+ Web Developer Interview Questions and Answers [2022],,https://www.naukri.com/learning/articles/top-web-developer-interview-questions-answers/,Online IQ for IT,IQ Interview Questions,2022-02-09T11:42:54.210Z,,
Online Interview Questions : Top interview questions and...,"Prepare Top Interview Questions Online on CorePHP, CakePHP, MySQL, Zend Framework, jQuery, NodeJS, Laravel, Angularjs, Angular 2, ReactJs, Vuejs, JSF, Struct, CSS3, HTML5, JavaScript, JSON, MAVEN, CakePHP, ReactJs",https://www.onlineinterviewquestions.com/,Online IQ for IT,IQ Interview Questions,2022-02-09T11:17:03.911Z,https://www.onlineinterviewquestions.com/images/default.jpg,
Today: Todoist,To do tasks,https://todoist.com/app/today,Online To Do,Online Tasks,2022-02-05T14:07:22.564Z,https://d3ptyyxy2at9ui.cloudfront.net/assets/images/968d99236e2536919d6d14ca13d25930.jpg,
Arch Linux,KDE,https://archlinux.org/,Open source,ArchLinux,2023-02-28T03:52:29.422Z,,
JSON,JSON,https://www.json.org/json-en.html,Open source,"Jquery, Documentation, JSON",2022-04-15T11:53:28.791Z,,
Journal of Open Source Software,"Journal of Open Source Software (JOSS) is a developer friendly, open access journal for research software packages.",https://joss.theoj.org/,Open source,"Journal, Open Source software journal",2022-02-24T03:50:26.216Z,https://joss.theoj.org/logo_large.jpg,
