title,Description,URL,Category,tags
DB-Engines Ranking - popularity ranking of wide column stores,DB Ranking,https://db-engines.com/en/ranking/wide+column+store,No SQL,"GraphQL, mongo DB, columnar db, No SQL"
DB-Engines Ranking - popularity ranking of document stores,Db engines,https://db-engines.com/en/ranking/document+store,No SQL,"mongo DB, columnar db, GraphQL, No SQL"
"MongoDB Exercises, Practice, Solution - w3resource",Mongo DB,https://www.w3resource.com/mongodb-exercises/,No SQL,"No SQL, mongo DB"
Apache Parquet,Columnar,https://parquet.apache.org/,No SQL,columnar db
"MongoDB in 10' : Fill with python, Read with pandas",Mongo DB,https://thedatafrog.com/en/articles/mongodb-python-pandas/,No SQL,No SQL
"Apollo GraphQL | Apollo Graph Platform— unify APIs, microservices, and databases into a graph that you can query with GraphQL",GraphQL,https://www.apollographql.com/,No SQL,GraphQL
Couchbase: The Modern Database for Enterprise Applications,Cloud DB,https://www.couchbase.com/,No SQL,No SQL
MongoDB Atlas: Cloud Document Database | MongoDB,Mongo DB,https://www.mongodb.com/cloud/atlas/lp/try2-in?utm_source=google&utm_campaign=gs_apac_india_search_core_brand_atlas_mobile&utm_term=mongo&utm_medium=cpc_paid_search&utm_ad=e&utm_ad_campaign_id=12564980858&adgroup=116332189621&gclid=CjwKCAiAyPyQBhB6EiwAFUuakvpjfEYJI1eWBVRSIs5cHHMAd8RWJUHYbsxqnH8oR4o4PuuilsY5GhoCYtoQAvD_BwE,No SQL,No SQL
Cluster | Node.js v19.7.0 Documentation,Cluster in NodeJS,https://nodejs.org/api/cluster.html,Node js,"Javascript, node js"
Top 10 Node.js Security Best Practices - Risks & Prevention,Security,https://snyk.io/learn/nodejs-security-best-practice/,Node js,Security
Koa - next generation web framework for node.js,Nodejs,https://koajs.com/,Node js,"Javascript, node js"
Connect - High quality middleware for node.js,Connect middleware,http://www.senchalabs.org/connect/proto.html,Node js,"Javascript, node js"
Node.js Callback Function,Nodejs,https://www.tutorialkart.com/nodejs/node-js-callback-function/,Node js,node js
Heroku Dev Center,Heroku server,https://devcenter.heroku.com/,Node js,"NodeJS, Javascript"
How to Manage Session using Node.js and Express | CodeForGeek,Nodejs,https://codeforgeek.com/manage-session-using-node-js-express-4/,Node js,NodeJS
Node.js Console/REPL,Nodejs,https://www.tutorialsteacher.com/nodejs/nodejs-console-repl,Node js,node js
Node Error Tracking and Performance Monitoring | Sentry,Nodejs performance,https://sentry.io/for/node/?device=m&gclid=Cj0KCQiAmaibBhCAARIsAKUlaKQJfH_8zPDDzQ6BBKEifYiWBOFiTMKRm7KM5fwKMKUHxsN7rFDJuakaAqZBEALw_wcB&gclid=Cj0KCQiAmaibBhCAARIsAKUlaKQJfH_8zPDDzQ6BBKEifYiWBOFiTMKRm7KM5fwKMKUHxsN7rFDJuakaAqZBEALw_wcB&platform=sentry.javascript.node&utm_campaign=9779875598&utm_content=g&utm_medium=cpc&utm_source=google&utm_term=%2Bnode%20%2Bdebugger%20%2Bonline,Node js,"Javascript, node js, NPM, Programming"
libuv | Cross-platform asynchronous I/O,Asynchronous,https://libuv.org/,Node js,"Javascript, node js, Programming, NPM, REST, libuv"
Introduction to Node.js,Learn,https://nodejs.org/en/,Node js,"Javascript, node js, NPM"
"Node.js Examples - Basic Examples, Module Examples, Advanced Examples",Nodejs,https://www.tutorialkart.com/nodejs/node-js-examples/,Node js,"node js, Javascript"
Create a package.json File | heynode.com,,https://heynode.com/tutorial/create-packagejson-file/,Node js,node js
Getting Started – Pug,Template engine,https://pugjs.org/api/getting-started.html,Node js,"NPM, Javascript"
Why Use Node.js? A Comprehensive Tutorial with Examples | Toptal,Nodejs,https://www.toptal.com/nodejs/why-the-hell-would-i-use-node-js,Node js,"Programming, Concepts, Javascript"
Build a REST API with Node.js: Design & Plan Your API,Node js,https://lo-victoria.com/build-rest-api-with-nodejs-design-and-plan-restful-api,Node js,"API, REST"
Download | Node.js,Node.js® is a JavaScript runtime built on Chrome's V8 JavaScript engine.,https://nodejs.org/en/download/,Node js,"ServerSide, Javascript"
Home | Yarn - Package Manager,Yarn,https://yarnpkg.com/,NPM,Yarn
NixOS - Nix Pills,Nix,https://nixos.org/guides/nix-pills/,NPM,"node js, NPM"
dotenv - npm,NPM,https://www.npmjs.com/package/dotenv,NPM,"NPM, API"
Getting Started · express-validator,Express.js,https://express-validator.github.io/docs/,NPM,Express.js
Understanding dependencies inside your Package.json - NodeSource,Node js blog,http://nodesource.com/blog/understanding-dependencies-inside-your-packagejson/,NPM,Blog
npm Docs,npm - node package manager,https://docs.npmjs.com/,NPM,"npm, node js"
An introduction to the npm package manager,"A quick guide to npm, the powerful package manager key to the success of Node.js. In January 2017 over 350000 packages were reported being listed in the npm registry, making it the biggest single language code repository on Earth, and you can be sure there is a package for (almost!) everything.",https://nodejs.dev/learn/an-introduction-to-the-npm-package-manager,NPM,"npm, node js"
NumPy documentation — NumPy v1.22 Manual,,https://numpy.org/doc/stable/,Numpy,Python packages
AlgoDaily - Software interview prep made easy. Coding Interview Questions.,Interviews,https://algodaily.com/dashboard,Online IQ for IT,"Data Structures, Trends, IQ Interview Questions"
Machine Learning Interview Questions (2022) - InterviewBit,Interview Questions,https://www.interviewbit.com/machine-learning-interview-questions/,Online IQ for IT,IQ
Top 50 Blockchain Interview Questions & Answers 2022 - Intellipaat,IQ,https://intellipaat.com/blog/interview-question/blockchain-interview-questions/,Online IQ for IT,"Blockchain, IQ Interview Questions"
Data Science and Machine Learning - InterviewBit,Learn how to design scalable systems by practicing on commonly asked questions in system design interviews.,https://www.interviewbit.com/courses/data-science-and-machine-learning/#_=_,Online IQ for IT,IQ Interview Questions
Top 70+ Web Developer Interview Questions and Answers [2022],,https://www.naukri.com/learning/articles/top-web-developer-interview-questions-answers/,Online IQ for IT,IQ Interview Questions
Online Interview Questions : Top interview questions and...,"Prepare Top Interview Questions Online on CorePHP, CakePHP, MySQL, Zend Framework, jQuery, NodeJS, Laravel, Angularjs, Angular 2, ReactJs, Vuejs, JSF, Struct, CSS3, HTML5, JavaScript, JSON, MAVEN, CakePHP, ReactJs",https://www.onlineinterviewquestions.com/,Online IQ for IT,IQ Interview Questions
Today: Todoist,To do tasks,https://todoist.com/app/today,Online To Do,Online Tasks
Arch Linux,KDE,https://archlinux.org/,Open source,ArchLinux
JSON,JSON,https://www.json.org/json-en.html,Open source,"Jquery, Documentation, JSON"
Journal of Open Source Software,"Journal of Open Source Software (JOSS) is a developer friendly, open access journal for research software packages.",https://joss.theoj.org/,Open source,"Journal, Open Source software journal"
"Brackets - A modern, open source code editor that understands web design.","Brackets is a lightweight, yet powerful, modern text editor. We blend visual tools into the editor so you get the right amount of help when you want it. With new features and extensions released every 3-4 weeks, it's like getting presents all year long.",https://brackets.io/,Open source,"Text Editor, Javascript"
Top 10 PaaS providers of 2022 and what they offer you,Paas,https://www.techtarget.com/searchcloudcomputing/feature/Top-10-PaaS-providers-and-what-they-offer-you,Paas,Paas
Pandas - Create Column based on a Condition - Data Science Parichay,Pandas,https://datascienceparichay.com/article/pandas-create-column-based-on-condition/,pandas,pandas
How to use loc and iloc for selecting data in Pandas | by B. Chen | Towards Data Science,Pandas,https://towardsdatascience.com/how-to-use-loc-and-iloc-for-selecting-data-in-pandas-bd09cb4c3d79,pandas,"Programming, Data, Data Science"
Laravel - The PHP Framework For Web Artisans,Laravel PHP,https://laravel.com/,PHP,"Laravel, PHP"
php - Online Tool,PHP,https://onlinephpfunctions.com/array,PHP,PHP
PHP: Function and Method listing - Manual,PHP,https://www.php.net/manual/en/indexes.functions.php,PHP,PHP
LEMP – App & Tech Guides,LEMP,https://lemp.io/,PHP,PHP
"Best Tutorial About Python, Javascript, C++, GIT, and more – Delft Stack",Tutorials,https://www.delftstack.com/,PHP,PHP
PHP: mysql_query - Manual,PHP,https://www.php.net/manual/en/function.mysql-query.php,PHP,PHP
"What is an Arrow Diagram? Activity Network, CPM, and PERT Charts | ASQ",Quality,"https://asq.org/quality-resources/arrow-diagram#:~:text=An%20arrow%20diagram%20is%20defined,the%20critical%20path%20through%20nodes.",PM,Quality
Project Priority Matrix (Prioritization Matrix),Priority matrix,https://sixsigmastudyguide.com/prioritization-matrix/,PM,"PM, Agile"
Gartner Top 10 Strategic Technology Trends 2023,Gartner,https://www.gartner.com/en/articles/gartner-top-10-strategic-technology-trends-for-2023,Prediction,Prediction
Network Effects Definition and Strategy | The Strategic Project Manager,Network Effects,https://bethestrategicpm.com/network-effects-definition/,Product,"Networks, Innovation, Product"
Introduction | Socket.IO,Socket IO,https://socket.io/docs/v4/,Product,"Product, Resources"
"What Is Deployment Automation, and Why Should You Care? - LaunchDarkly | LaunchDarkly",Product,https://launchdarkly.com/compare/,Product,"Resources, Programming"
Mauricio Franzoni's Product Launch Board | Miroverse,Product,https://miro.com/miroverse/product-launch-board,Product,Product
What is CORS (cross-origin resource sharing)? Tutorial & Examples | Web Security Academy,CORS,https://portswigger.net/web-security/cors,Product,"Security, CORS"
Zeppelin,"Web-based notebook that enables data-driven,
interactive data analytics and collaborative documents with SQL, Scala, Python, R and more.",https://zeppelin.apache.org/,Product,"Web based Notebook, Zeppelin from Apache"
Instana - Enterprise Observability and APM for Cloud-Native Applications,Instana's Enterprise Observability Platform delivers automated Application Monitoring (APM) to help DevOps teams deliver quality applications.,https://www.instana.com/,Product,Instana
The Jupyter Notebook Alternatives & Competitors | G2,Alternatives to jupyter,https://www.g2.com/products/the-jupyter-notebook/competitors/alternatives,Product,Jupyter Julia plus Python plus R
Project Jupyter | Installing Jupyter,"The Jupyter Notebook is a web-based interactive computing platform. The notebook combines live code, equations, narrative text, visualizations, interactive dashboards and other media.",https://jupyter.org/install,Product,"Programming, Jupyter Julia plus Python plus R"
Interpreted vs. compiled languages: What's the difference? | TheServerSide,Programming language,https://www.theserverside.com/answer/Interpreted-vs-compiled-languages-Whats-the-difference,Programming,"OOP, Resources"
Ruby Programming Language,Ruby,https://www.ruby-lang.org/en/,Programming,
TryRuby: Learn programming with Ruby,Ruby,https://try.ruby-lang.org/,Programming,Ruby
What is “Reflection” in Programming?,Reflective Programming,https://www.howtogeek.com/devops/what-is-reflection-in-programming/,Programming,Programming
Front End Development Libraries Certification | freeCodeCamp.org,FreeCodeOrg,https://www.freecodecamp.org/learn/front-end-development-libraries/#react,Programming,web
How to Use the Each Method in Ruby | Mix &amp; Go,Ruby,https://mixandgo.com/learn/ruby/each,Programming,"Ruby, Functional"
Documentation,Ruby,https://www.ruby-lang.org/en/documentation/,Programming,"Ruby, Programming, References, Tutorial"
Abstract Factory Design Pattern,Patterns,https://sourcemaking.com/design_patterns/abstract_factory,Programming,Developer
The Reactive Manifesto,Reactive,https://www.reactivemanifesto.org/,Programming,"Programming, Application"
The Tao Of Programming,Programming,http://www.canonical.org/~kragen/tao-of-programming.html,Programming,"Developer, Programming"
Complete Introduction to the 30 Most Essential Data Structures & Algorithms - DEV Community 👩‍💻👨‍💻,Dev,https://dev.to/iuliagroza/complete-introduction-to-the-30-most-essential-data-structures-algorithms-43kd,Programming,"Data structures, Algorithms"
Top 25 Algorithms Every Programmer Should Know - Techie Delight - Medium,Algorithms,https://medium.com/techie-delight/top-25-algorithms-every-programmer-should-know-373246b4881b,Programming,"Algorithms, Data structures"
Getting Started with Rails — Ruby on Rails Guides,Ruby on Rails,https://guides.rubyonrails.org/getting_started.html#what-is-rails-questionmark,Programming,"Rails, Ruby"
Ruby on Rails Architectural Design | Adrian Mejia Blog,Ruby on Rails,https://adrianmejia.com/ruby-on-rails-architectural-design/,Programming,"Ruby, Rails"
Seven Languages in Seven Weeks: A Pragmatic Guide to Learning Programming Languages by Bruce A. Tate,Languages,https://pragprog.com/titles/btlang/seven-languages-in-seven-weeks/,Programming,Documentation
An image format for the Web | WebP | Google Developers,Webp,https://developers.google.com/speed/webp,Programming,"images, webp"
Node JS Architecture - Single Threaded Event Loop | DigitalOcean,Digital Ocean,https://www.digitalocean.com/community/tutorials/node-js-architecture-single-threaded-event-loop,Programming,Developer
